Restaurant Link,Restaurant ID,Category,Dish Name,Dish Price,Location
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Sides,Coleslaw,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Sides,Egg Noodles,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Sides,French Fries,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Sides,Side Salad,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Sides,Kasha,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Sides,SD Mash Pot,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Sides,SD Potato Salad,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Sides,SD Pot Pancake,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Sides,Sauerkraut,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Sides,SD Halushky,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Breakfast Sandwich,Custom Egg Sandwich,$4.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Breakfast Sandwich,Classic Fried Egg Sandwich,$11.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Breakfast Sandwich,Veselka's Special Fried Egg Sandwich,$12.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Breakfast Sandwich,Fried Egg with the Works Sandwich,$13.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Breakfast Sandwich,Bagel w/Smoked Salmon,$18.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Eggs/Omelettes,Western Omelette,$16.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Eggs/Omelettes,Mediteranean Omelette,$15.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Eggs/Omelettes,Omelette,$13.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Eggs/Omelettes,Two Eggs Any Style,$11.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Eggs/Omelettes,Dbl Corn Beef Hash W/ Eggs,$17.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Breakfast Sides,Side Bacon,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Breakfast Sides,Side Kielbasa,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Breakfast Sides,Side Corned Beef Hash,$14.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Breakfast Sides,Side Pork Sausage,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Carrot Cake,$9.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Cheese Cake,$10.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Poppy Seed Bread,$6.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Brownie,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Cookie B/Y,$6.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Apricot Raspberry Bar,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Rice Krispy Treat,$4.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Chocolate Custard,$9.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Challah Loaf,$6.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Apple Crumb Cake,$9.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Medovyk,$10.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Coffee/Espr./Tea,Coffee,$3.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Coffee/Espr./Tea,Espresso Drinks,$6.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soda/Juice,Soda,$3.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soda/Juice,Juice,$5.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Guido-#1 Seller,$13.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,Sloppy Giuseppe,$13.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,Il Bacio Sandwich,$13.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,Toyota Sandwich,$13.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Delivery Boy Special Sandwich,$13.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,Frank Sinatra Sandwich,$11.49+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Bomb Hero,$16.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,Hollywood Sandwich,$13.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,Phil Special Sandwich,$14.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Pesci Sandwich,$13.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Joe D Sandwich,$13.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Tony Vota Sandwich,$14.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Italiano Sandwich,$14.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Jenny Sandwich,$13.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Burnside Sandwich,$12.49+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,Central Avenue Sandwich,$12.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Rao Sandwich,$13.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Boarder Sandwich,$12.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Michaelangelo Sandwich,$12.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The 878 Sandwich,$10.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Smokey Joe Sandwich,$14.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Our Specialties,The Duke's Dip Sandwich,$17.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Special,Jose Breakfast Burito,$11.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Special,Eggs on a Roll,$4.99+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Special,Egg on a Roll with 1 Item,$6.99+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Special,Egg on a Roll with 2 Items,$8.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Special,The Lenny Sandwich,$8.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Special,The Eye Opener Sandwich,$11.99+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Special,Buon Giorno Panini,$10.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Special,The Harbor Sandwich,$8.99+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Special,BLT Sandwich,$9.99+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Special,Big Boy Hero,$12.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,Iced Tea,$4.50+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,Lemonade,$4.50+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,14 oz. Juice,$3.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,Iced Coffee,$5.44+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,Small Bottled Water 16 oz.,$2.39,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,Snapple 16 oz.,$3.69,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,Gatorade,$3.49,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,20 oz. Bottle,$3.69,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,Arizona,$3.69,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,14 oz. Nesquik Bottle,$3.69,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,Stewart Soda,$3.69,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,Hot Coffee,$3.00+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Beverages,Hot Tea,$2.99+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Egg Platters,3 Eggs Any Style Platter,$9.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Egg Platters,Vegetable Platter,$10.99+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Egg Platters,Western Platter,$10.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,French Toast,$9.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,Heavenly French Toast,$12.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,Grilled Cheese,$6.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,Oh My French Toast,$12.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,Grilled Cheese Special,$12.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,Ham and Egg Melt,$12.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,Homemade Belgium Waffle,$8.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,Panwich,$9.98,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,The Ultimate Stack,$13.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,Famous Banana Stack,$12.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,3 Chocolate Chip Pancakes,$10.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,Sunrise Quesidilla,$13.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast on the Grill,3 Buttermilk Pancakes,$9.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Omelettes,Merrick Omelette,$12.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Omelettes,Mimmas Omelette,$12.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Omelettes,Italian Omelette,$12.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Omelettes,Greek Omelette,$12.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Omelettes,Spanish Omelette,$12.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Omelettes,American Omelette- TOP SELLER!!,$12.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Omelettes,Boardwalk Omelette,$13.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Sides,4 Piece Applewood Bacon,$5.25,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Sides,4 Piece Turkey Bacon,$4.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Sides,4 Piece Sausage Links,$4.75,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Sides,Home Fries,$5.25,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Breakfast Sides,2 Hashbrowns,$4.49,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Desserts and Treats,Yogurt Muffin,$3.79,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Desserts and Treats,Crumb Cake,$3.79,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Desserts and Treats,Brownie,$3.79,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Desserts and Treats,Big Cookie,$3.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Desserts and Treats,Rainbow Cookies,$3.89,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Desserts and Treats,Pound Cake,$3.79,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Appetizers,Crazy Tots,$10.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Appetizers,4 Fried Cheese Ravioli,$11.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Appetizers,Macaroni and Cheese,$9.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Appetizers,4 Potato Skins,$10.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Appetizers,6 Mozzarella Sticks,$12.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Appetizers,5 Mini Crab Cakes,$12.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Appetizers,Mashed Potatoes,$9.98+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Appetizers,4 Coconut Shrimp,$10.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Chicken Appetizers,6 Piece Chicken Wings,$12.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Chicken Appetizers,4 Chicken Fingers,$11.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Chicken Appetizers,4 Buffalo Style Chicken Fingers,$12.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Fries and Rings,Regular Fries,$5.49,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Fries and Rings,Sweet Potato Fries,$7.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Fries and Rings,Waffle Fries,$7.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Fries and Rings,Willie Fries,$9.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Fries and Rings,Beer Battered Onion Rings,$7.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Fries and Rings,Tatar Tots,$5.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Fries and Rings,Crazy Tots,$10.95,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Homemade Soups,16 oz. Soup of the Day,$8.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Homemade Soups,16 oz. Chicken Vegetable Soup,$8.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Homemade Soups,16 oz. Split Pea Soup,$8.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Homemade Soups,16 oz. Beef Barley Soup,$8.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,Homemade Soups,16 oz. Minestrone Soup,$8.99,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,P-licious Salads,Mr. Long Salad- LArge,$17.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,P-licious Salads,Summer Salad- Large,$16.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,P-licious Salads,Asian Salad-Large,$17.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,P-licious Salads,Grilled Chicken Caesar Salad- Large,$17.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,P-licious Salads,Freedman Salad- Large,$17.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,P-licious Salads,Taco Salad Large only,$17.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,P-licious Salads,Alyssa Salad- Large,$16.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,P-licious Salads,BBQ Popcorn Shrimp Salad- large,$17.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,P-licious Salads,Mary's Tuna Mish Salad- Large,$17.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,P-licious Salads,Large Aqua Salad-Large,$17.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,P-licious Salads,Long Beach Salad-Large,$20.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,House Salads,Caesar Salad-Large,$12.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,House Salads,House Salad-Large,$10.95+,pantanos-kitchen-1308-broadway-hewlett
https://www.grubhub.com/restaurant/pantanos-kitchen-1308-broadway-hewlett/2809912,2809912,House Salads,Greek Salad- Small,$11.95+,pantanos-kitchen-1308-broadway-hewlett
