Restaurant_Link,Restaurant_ID,Dish_Category,Dish_Name,Dish_Price,Location
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Poppy Seed Bread,$6.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Brownie,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Cookie B/Y,$6.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Apricot Raspberry Bar,$7.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Rice Krispy Treat,$4.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Chocolate Custard,$9.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Challah Loaf,$6.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Apple Crumb Cake,$9.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Bakery and Desserts,Medovyk,$10.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Coffee/Espr./Tea,Coffee,$3.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Coffee/Espr./Tea,Espresso Drinks,$6.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soda/Juice,Soda,$3.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soda/Juice,Juice,$5.00+,veselka-144-2nd-ave-new-york-city
